name,audio_name,audio_path,image_name,image_path,label
42_block2_41_153_TA_1,42_block2_41_153_TA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_41_153_TA_1.wav,42_block2_41_153_TA_1.png,/Users/hela/Code/pata/spectrograms/42_block2_41_153_TA_1.png,
42_block1_39_22_TA_8,42_block1_39_22_TA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_39_22_TA_8.wav,42_block1_39_22_TA_8.png,/Users/hela/Code/pata/spectrograms/42_block1_39_22_TA_8.png,
42_block2_60_115_TA_4,42_block2_60_115_TA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_60_115_TA_4.wav,42_block2_60_115_TA_4.png,/Users/hela/Code/pata/spectrograms/42_block2_60_115_TA_4.png,
42_block1_48_68_TA_9,42_block1_48_68_TA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_48_68_TA_9.wav,42_block1_48_68_TA_9.png,/Users/hela/Code/pata/spectrograms/42_block1_48_68_TA_9.png,
42_block2_19_154_TA_3,42_block2_19_154_TA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_19_154_TA_3.wav,42_block2_19_154_TA_3.png,/Users/hela/Code/pata/spectrograms/42_block2_19_154_TA_3.png,
42_block1_72_28_TA_9,42_block1_72_28_TA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_72_28_TA_9.wav,42_block1_72_28_TA_9.png,/Users/hela/Code/pata/spectrograms/42_block1_72_28_TA_9.png,
42_block2_44_120_TA_4,42_block2_44_120_TA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_44_120_TA_4.wav,42_block2_44_120_TA_4.png,/Users/hela/Code/pata/spectrograms/42_block2_44_120_TA_4.png,
42_block1_22_61_TA_7,42_block1_22_61_TA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_22_61_TA_7.wav,42_block1_22_61_TA_7.png,/Users/hela/Code/pata/spectrograms/42_block1_22_61_TA_7.png,
42_block1_12_62_PA_4,42_block1_12_62_PA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_12_62_PA_4.wav,42_block1_12_62_PA_4.png,/Users/hela/Code/pata/spectrograms/42_block1_12_62_PA_4.png,
42_block1_49_63_PA_1,42_block1_49_63_PA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_49_63_PA_1.wav,42_block1_49_63_PA_1.png,/Users/hela/Code/pata/spectrograms/42_block1_49_63_PA_1.png,
42_block1_68_5_PA_4,42_block1_68_5_PA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_68_5_PA_4.wav,42_block1_68_5_PA_4.png,/Users/hela/Code/pata/spectrograms/42_block1_68_5_PA_4.png,
42_block2_13_134_PA_6,42_block2_13_134_PA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_13_134_PA_6.wav,42_block2_13_134_PA_6.png,/Users/hela/Code/pata/spectrograms/42_block2_13_134_PA_6.png,
42_block1_15_12_TA_8,42_block1_15_12_TA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_15_12_TA_8.wav,42_block1_15_12_TA_8.png,/Users/hela/Code/pata/spectrograms/42_block1_15_12_TA_8.png,
42_block2_55_105_PA_8,42_block2_55_105_PA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_55_105_PA_8.wav,42_block2_55_105_PA_8.png,/Users/hela/Code/pata/spectrograms/42_block2_55_105_PA_8.png,
42_block1_18_1_PA_2,42_block1_18_1_PA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_18_1_PA_2.wav,42_block1_18_1_PA_2.png,/Users/hela/Code/pata/spectrograms/42_block1_18_1_PA_2.png,
42_block2_30_149_PA_7,42_block2_30_149_PA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_30_149_PA_7.wav,42_block2_30_149_PA_7.png,/Users/hela/Code/pata/spectrograms/42_block2_30_149_PA_7.png,
42_block1_33_31_PA_1,42_block1_33_31_PA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_33_31_PA_1.wav,42_block1_33_31_PA_1.png,/Users/hela/Code/pata/spectrograms/42_block1_33_31_PA_1.png,
42_block1_26_46_PA_2,42_block1_26_46_PA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_26_46_PA_2.wav,42_block1_26_46_PA_2.png,/Users/hela/Code/pata/spectrograms/42_block1_26_46_PA_2.png,
42_block2_66_137_TA_2,42_block2_66_137_TA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_66_137_TA_2.wav,42_block2_66_137_TA_2.png,/Users/hela/Code/pata/spectrograms/42_block2_66_137_TA_2.png,
42_block2_74_108_TA_2,42_block2_74_108_TA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_74_108_TA_2.wav,42_block2_74_108_TA_2.png,/Users/hela/Code/pata/spectrograms/42_block2_74_108_TA_2.png,
42_block2_77_155_PA_6,42_block2_77_155_PA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_77_155_PA_6.wav,42_block2_77_155_PA_6.png,/Users/hela/Code/pata/spectrograms/42_block2_77_155_PA_6.png,
42_block1_58_60_PA_2,42_block1_58_60_PA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_58_60_PA_2.wav,42_block1_58_60_PA_2.png,/Users/hela/Code/pata/spectrograms/42_block1_58_60_PA_2.png,
42_block2_34_141_TA_2,42_block2_34_141_TA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_34_141_TA_2.wav,42_block2_34_141_TA_2.png,/Users/hela/Code/pata/spectrograms/42_block2_34_141_TA_2.png,
42_block1_1_64_PA_1,42_block1_1_64_PA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_1_64_PA_1.wav,42_block1_1_64_PA_1.png,/Users/hela/Code/pata/spectrograms/42_block1_1_64_PA_1.png,
42_block1_65_45_PA_1,42_block1_65_45_PA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_65_45_PA_1.wav,42_block1_65_45_PA_1.png,/Users/hela/Code/pata/spectrograms/42_block1_65_45_PA_1.png,
42_block1_51_29_PA_3,42_block1_51_29_PA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_51_29_PA_3.wav,42_block1_51_29_PA_3.png,/Users/hela/Code/pata/spectrograms/42_block1_51_29_PA_3.png,
42_block2_4_143_TA_4,42_block2_4_143_TA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_4_143_TA_4.wav,42_block2_4_143_TA_4.png,/Users/hela/Code/pata/spectrograms/42_block2_4_143_TA_4.png,
42_block2_43_121_TA_3,42_block2_43_121_TA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_43_121_TA_3.wav,42_block2_43_121_TA_3.png,/Users/hela/Code/pata/spectrograms/42_block2_43_121_TA_3.png,
42_block2_64_127_PA_9,42_block2_64_127_PA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_64_127_PA_9.wav,42_block2_64_127_PA_9.png,/Users/hela/Code/pata/spectrograms/42_block2_64_127_PA_9.png,
42_block2_57_88_TA_1,42_block2_57_88_TA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_57_88_TA_1.wav,42_block2_57_88_TA_1.png,/Users/hela/Code/pata/spectrograms/42_block2_57_88_TA_1.png,
42_block1_14_21_TA_7,42_block1_14_21_TA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_14_21_TA_7.wav,42_block1_14_21_TA_7.png,/Users/hela/Code/pata/spectrograms/42_block1_14_21_TA_7.png,
42_block1_6_37_TA_7,42_block1_6_37_TA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_6_37_TA_7.wav,42_block1_6_37_TA_7.png,/Users/hela/Code/pata/spectrograms/42_block1_6_37_TA_7.png,
42_block2_3_87_TA_3,42_block2_3_87_TA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_3_87_TA_3.wav,42_block2_3_87_TA_3.png,/Users/hela/Code/pata/spectrograms/42_block2_3_87_TA_3.png,
42_block1_10_41_PA_2,42_block1_10_41_PA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_10_41_PA_2.wav,42_block1_10_41_PA_2.png,/Users/hela/Code/pata/spectrograms/42_block1_10_41_PA_2.png,
42_block1_40_65_TA_9,42_block1_40_65_TA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_40_65_TA_9.wav,42_block1_40_65_TA_9.png,/Users/hela/Code/pata/spectrograms/42_block1_40_65_TA_9.png,
42_block1_44_50_PA_4,42_block1_44_50_PA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_44_50_PA_4.wav,42_block1_44_50_PA_4.png,/Users/hela/Code/pata/spectrograms/42_block1_44_50_PA_4.png,
42_block1_74_76_PA_2,42_block1_74_76_PA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_74_76_PA_2.wav,42_block1_74_76_PA_2.png,/Users/hela/Code/pata/spectrograms/42_block1_74_76_PA_2.png,
42_block1_7_7_TA_8,42_block1_7_7_TA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_7_7_TA_8.wav,42_block1_7_7_TA_8.png,/Users/hela/Code/pata/spectrograms/42_block1_7_7_TA_8.png,
42_block1_42_14_PA_2,42_block1_42_14_PA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_42_14_PA_2.wav,42_block1_42_14_PA_2.png,/Users/hela/Code/pata/spectrograms/42_block1_42_14_PA_2.png,
42_block1_9_36_PA_1,42_block1_9_36_PA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_9_36_PA_1.wav,42_block1_9_36_PA_1.png,/Users/hela/Code/pata/spectrograms/42_block1_9_36_PA_1.png,
42_block2_52_157_TA_4,42_block2_52_157_TA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_52_157_TA_4.wav,42_block2_52_157_TA_4.png,/Users/hela/Code/pata/spectrograms/42_block2_52_157_TA_4.png,
42_block1_11_48_PA_3,42_block1_11_48_PA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_11_48_PA_3.wav,42_block1_11_48_PA_3.png,/Users/hela/Code/pata/spectrograms/42_block1_11_48_PA_3.png,
42_block1_20_3_PA_4,42_block1_20_3_PA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_20_3_PA_4.wav,42_block1_20_3_PA_4.png,/Users/hela/Code/pata/spectrograms/42_block1_20_3_PA_4.png,
42_block1_25_24_PA_1,42_block1_25_24_PA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_25_24_PA_1.wav,42_block1_25_24_PA_1.png,/Users/hela/Code/pata/spectrograms/42_block1_25_24_PA_1.png,
42_block2_28_131_TA_4,42_block2_28_131_TA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_28_131_TA_4.wav,42_block2_28_131_TA_4.png,/Users/hela/Code/pata/spectrograms/42_block2_28_131_TA_4.png,
42_block1_59_38_PA_3,42_block1_59_38_PA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_59_38_PA_3.wav,42_block1_59_38_PA_3.png,/Users/hela/Code/pata/spectrograms/42_block1_59_38_PA_3.png,
42_block2_1_128_TA_1,42_block2_1_128_TA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_1_128_TA_1.wav,42_block2_1_128_TA_1.png,/Users/hela/Code/pata/spectrograms/42_block2_1_128_TA_1.png,
42_block1_67_11_PA_3,42_block1_67_11_PA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_67_11_PA_3.wav,42_block1_67_11_PA_3.png,/Users/hela/Code/pata/spectrograms/42_block1_67_11_PA_3.png,
42_block1_34_2_PA_2,42_block1_34_2_PA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_34_2_PA_2.wav,42_block1_34_2_PA_2.png,/Users/hela/Code/pata/spectrograms/42_block1_34_2_PA_2.png,
42_block1_28_8_PA_4,42_block1_28_8_PA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_28_8_PA_4.wav,42_block1_28_8_PA_4.png,/Users/hela/Code/pata/spectrograms/42_block1_28_8_PA_4.png,
42_block1_16_32_TA_9,42_block1_16_32_TA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_16_32_TA_9.wav,42_block1_16_32_TA_9.png,/Users/hela/Code/pata/spectrograms/42_block1_16_32_TA_9.png,
42_block1_62_35_TA_7,42_block1_62_35_TA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_62_35_TA_7.wav,42_block1_62_35_TA_7.png,/Users/hela/Code/pata/spectrograms/42_block1_62_35_TA_7.png,
42_block1_66_79_PA_2,42_block1_66_79_PA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_66_79_PA_2.wav,42_block1_66_79_PA_2.png,/Users/hela/Code/pata/spectrograms/42_block1_66_79_PA_2.png,
42_block2_16_151_PA_9,42_block2_16_151_PA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_16_151_PA_9.wav,42_block2_16_151_PA_9.png,/Users/hela/Code/pata/spectrograms/42_block2_16_151_PA_9.png,
42_block2_46_89_PA_7,42_block2_46_89_PA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_46_89_PA_7.wav,42_block2_46_89_PA_7.png,/Users/hela/Code/pata/spectrograms/42_block2_46_89_PA_7.png,
42_block2_10_144_TA_2,42_block2_10_144_TA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_10_144_TA_2.wav,42_block2_10_144_TA_2.png,/Users/hela/Code/pata/spectrograms/42_block2_10_144_TA_2.png,
42_block2_29_85_PA_6,42_block2_29_85_PA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_29_85_PA_6.wav,42_block2_29_85_PA_6.png,/Users/hela/Code/pata/spectrograms/42_block2_29_85_PA_6.png,
42_block1_53_39_TA_6,42_block1_53_39_TA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_53_39_TA_6.wav,42_block1_53_39_TA_6.png,/Users/hela/Code/pata/spectrograms/42_block1_53_39_TA_6.png,
42_block2_33_138_TA_1,42_block2_33_138_TA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_33_138_TA_1.wav,42_block2_33_138_TA_1.png,/Users/hela/Code/pata/spectrograms/42_block2_33_138_TA_1.png,
42_block1_41_72_PA_1,42_block1_41_72_PA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_41_72_PA_1.wav,42_block1_41_72_PA_1.png,/Users/hela/Code/pata/spectrograms/42_block1_41_72_PA_1.png,
42_block2_37_119_PA_6,42_block2_37_119_PA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_37_119_PA_6.wav,42_block2_37_119_PA_6.png,/Users/hela/Code/pata/spectrograms/42_block2_37_119_PA_6.png,
42_block2_31_117_PA_8,42_block2_31_117_PA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_31_117_PA_8.wav,42_block2_31_117_PA_8.png,/Users/hela/Code/pata/spectrograms/42_block2_31_117_PA_8.png,
42_block1_71_75_TA_8,42_block1_71_75_TA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_71_75_TA_8.wav,42_block1_71_75_TA_8.png,/Users/hela/Code/pata/spectrograms/42_block1_71_75_TA_8.png,
42_block1_47_54_TA_8,42_block1_47_54_TA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_47_54_TA_8.wav,42_block1_47_54_TA_8.png,/Users/hela/Code/pata/spectrograms/42_block1_47_54_TA_8.png,
42_block2_67_83_TA_3,42_block2_67_83_TA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_67_83_TA_3.wav,42_block2_67_83_TA_3.png,/Users/hela/Code/pata/spectrograms/42_block2_67_83_TA_3.png,
42_block2_71_125_PA_8,42_block2_71_125_PA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_71_125_PA_8.wav,42_block2_71_125_PA_8.png,/Users/hela/Code/pata/spectrograms/42_block2_71_125_PA_8.png,
42_block1_38_80_TA_7,42_block1_38_80_TA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_38_80_TA_7.wav,42_block1_38_80_TA_7.png,/Users/hela/Code/pata/spectrograms/42_block1_38_80_TA_7.png,
42_block1_75_13_PA_3,42_block1_75_13_PA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_75_13_PA_3.wav,42_block1_75_13_PA_3.png,/Users/hela/Code/pata/spectrograms/42_block1_75_13_PA_3.png,
42_block2_35_129_TA_3,42_block2_35_129_TA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_35_129_TA_3.wav,42_block2_35_129_TA_3.png,/Users/hela/Code/pata/spectrograms/42_block2_35_129_TA_3.png,
42_block1_3_69_PA_3,42_block1_3_69_PA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_3_69_PA_3.wav,42_block1_3_69_PA_3.png,/Users/hela/Code/pata/spectrograms/42_block1_3_69_PA_3.png,
42_block2_75_97_TA_3,42_block2_75_97_TA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_75_97_TA_3.wav,42_block2_75_97_TA_3.png,/Users/hela/Code/pata/spectrograms/42_block2_75_97_TA_3.png,
42_block1_64_73_TA_9,42_block1_64_73_TA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_64_73_TA_9.wav,42_block1_64_73_TA_9.png,/Users/hela/Code/pata/spectrograms/42_block1_64_73_TA_9.png,
42_block2_38_96_PA_7,42_block2_38_96_PA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_38_96_PA_7.wav,42_block2_38_96_PA_7.png,/Users/hela/Code/pata/spectrograms/42_block2_38_96_PA_7.png,
42_block2_9_150_TA_1,42_block2_9_150_TA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_9_150_TA_1.wav,42_block2_9_150_TA_1.png,/Users/hela/Code/pata/spectrograms/42_block2_9_150_TA_1.png,
42_block1_80_27_TA_9,42_block1_80_27_TA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_80_27_TA_9.wav,42_block1_80_27_TA_9.png,/Users/hela/Code/pata/spectrograms/42_block1_80_27_TA_9.png,
42_block1_60_6_PA_4,42_block1_60_6_PA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_60_6_PA_4.wav,42_block1_60_6_PA_4.png,/Users/hela/Code/pata/spectrograms/42_block1_60_6_PA_4.png,
42_block1_79_71_TA_8,42_block1_79_71_TA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_79_71_TA_8.wav,42_block1_79_71_TA_8.png,/Users/hela/Code/pata/spectrograms/42_block1_79_71_TA_8.png,
42_block2_78_99_PA_7,42_block2_78_99_PA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_78_99_PA_7.wav,42_block2_78_99_PA_7.png,/Users/hela/Code/pata/spectrograms/42_block2_78_99_PA_7.png,
42_block2_72_86_PA_9,42_block2_72_86_PA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_72_86_PA_9.wav,42_block2_72_86_PA_9.png,/Users/hela/Code/pata/spectrograms/42_block2_72_86_PA_9.png,
42_block2_12_104_TA_4,42_block2_12_104_TA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_12_104_TA_4.wav,42_block2_12_104_TA_4.png,/Users/hela/Code/pata/spectrograms/42_block2_12_104_TA_4.png,
42_block1_43_33_PA_3,42_block1_43_33_PA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_43_33_PA_3.wav,42_block1_43_33_PA_3.png,/Users/hela/Code/pata/spectrograms/42_block1_43_33_PA_3.png,
42_block2_73_135_TA_1,42_block2_73_135_TA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_73_135_TA_1.wav,42_block2_73_135_TA_1.png,/Users/hela/Code/pata/spectrograms/42_block2_73_135_TA_1.png,
42_block2_36_82_TA_4,42_block2_36_82_TA_4.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_36_82_TA_4.wav,42_block2_36_82_TA_4.png,/Users/hela/Code/pata/spectrograms/42_block2_36_82_TA_4.png,
42_block1_17_42_PA_1,42_block1_17_42_PA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_17_42_PA_1.wav,42_block1_17_42_PA_1.png,/Users/hela/Code/pata/spectrograms/42_block1_17_42_PA_1.png,
42_block2_6_160_PA_7,42_block2_6_160_PA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_6_160_PA_7.wav,42_block2_6_160_PA_7.png,/Users/hela/Code/pata/spectrograms/42_block2_6_160_PA_7.png,
42_block2_42_101_TA_2,42_block2_42_101_TA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_42_101_TA_2.wav,42_block2_42_101_TA_2.png,/Users/hela/Code/pata/spectrograms/42_block2_42_101_TA_2.png,
42_block1_56_78_TA_9,42_block1_56_78_TA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_56_78_TA_9.wav,42_block1_56_78_TA_9.png,/Users/hela/Code/pata/spectrograms/42_block1_56_78_TA_9.png,
42_block1_55_74_TA_8,42_block1_55_74_TA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_55_74_TA_8.wav,42_block1_55_74_TA_8.png,/Users/hela/Code/pata/spectrograms/42_block1_55_74_TA_8.png,
42_block2_23_111_PA_8,42_block2_23_111_PA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_23_111_PA_8.wav,42_block2_23_111_PA_8.png,/Users/hela/Code/pata/spectrograms/42_block2_23_111_PA_8.png,
42_block2_27_123_TA_3,42_block2_27_123_TA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_27_123_TA_3.wav,42_block2_27_123_TA_3.png,/Users/hela/Code/pata/spectrograms/42_block2_27_123_TA_3.png,
42_block2_62_156_PA_7,42_block2_62_156_PA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_62_156_PA_7.wav,42_block2_62_156_PA_7.png,/Users/hela/Code/pata/spectrograms/42_block2_62_156_PA_7.png,
42_block1_5_57_TA_6,42_block1_5_57_TA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_5_57_TA_6.wav,42_block1_5_57_TA_6.png,/Users/hela/Code/pata/spectrograms/42_block1_5_57_TA_6.png,
42_block2_56_114_PA_9,42_block2_56_114_PA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_56_114_PA_9.wav,42_block2_56_114_PA_9.png,/Users/hela/Code/pata/spectrograms/42_block2_56_114_PA_9.png,
42_block2_2_103_TA_2,42_block2_2_103_TA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_2_103_TA_2.wav,42_block2_2_103_TA_2.png,/Users/hela/Code/pata/spectrograms/42_block2_2_103_TA_2.png,
42_block2_53_136_PA_6,42_block2_53_136_PA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_53_136_PA_6.wav,42_block2_53_136_PA_6.png,/Users/hela/Code/pata/spectrograms/42_block2_53_136_PA_6.png,
42_block2_70_102_PA_7,42_block2_70_102_PA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_70_102_PA_7.wav,42_block2_70_102_PA_7.png,/Users/hela/Code/pata/spectrograms/42_block2_70_102_PA_7.png,
42_block2_40_91_PA_9,42_block2_40_91_PA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_40_91_PA_9.wav,42_block2_40_91_PA_9.png,/Users/hela/Code/pata/spectrograms/42_block2_40_91_PA_9.png,
42_block2_45_139_PA_6,42_block2_45_139_PA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_45_139_PA_6.wav,42_block2_45_139_PA_6.png,/Users/hela/Code/pata/spectrograms/42_block2_45_139_PA_6.png,
42_block1_37_56_TA_6,42_block1_37_56_TA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_37_56_TA_6.wav,42_block1_37_56_TA_6.png,/Users/hela/Code/pata/spectrograms/42_block1_37_56_TA_6.png,
42_block1_2_34_PA_2,42_block1_2_34_PA_2.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_2_34_PA_2.wav,42_block1_2_34_PA_2.png,/Users/hela/Code/pata/spectrograms/42_block1_2_34_PA_2.png,
42_block1_61_16_TA_6,42_block1_61_16_TA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_61_16_TA_6.wav,42_block1_61_16_TA_6.png,/Users/hela/Code/pata/spectrograms/42_block1_61_16_TA_6.png,
42_block1_78_9_TA_7,42_block1_78_9_TA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_78_9_TA_7.wav,42_block1_78_9_TA_7.png,/Users/hela/Code/pata/spectrograms/42_block1_78_9_TA_7.png,
42_block2_25_93_TA_1,42_block2_25_93_TA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_25_93_TA_1.wav,42_block2_25_93_TA_1.png,/Users/hela/Code/pata/spectrograms/42_block2_25_93_TA_1.png,
42_block1_69_20_TA_6,42_block1_69_20_TA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_69_20_TA_6.wav,42_block1_69_20_TA_6.png,/Users/hela/Code/pata/spectrograms/42_block1_69_20_TA_6.png,
42_block2_15_94_PA_8,42_block2_15_94_PA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_15_94_PA_8.wav,42_block2_15_94_PA_8.png,/Users/hela/Code/pata/spectrograms/42_block2_15_94_PA_8.png,
42_block1_30_44_TA_7,42_block1_30_44_TA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_30_44_TA_7.wav,42_block1_30_44_TA_7.png,/Users/hela/Code/pata/spectrograms/42_block1_30_44_TA_7.png,
42_block2_63_132_PA_8,42_block2_63_132_PA_8.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_63_132_PA_8.wav,42_block2_63_132_PA_8.png,/Users/hela/Code/pata/spectrograms/42_block2_63_132_PA_8.png,
42_block2_32_140_PA_9,42_block2_32_140_PA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_32_140_PA_9.wav,42_block2_32_140_PA_9.png,/Users/hela/Code/pata/spectrograms/42_block2_32_140_PA_9.png,
42_block2_17_98_TA_1,42_block2_17_98_TA_1.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_17_98_TA_1.wav,42_block2_17_98_TA_1.png,/Users/hela/Code/pata/spectrograms/42_block2_17_98_TA_1.png,
42_block2_21_106_PA_6,42_block2_21_106_PA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_21_106_PA_6.wav,42_block2_21_106_PA_6.png,/Users/hela/Code/pata/spectrograms/42_block2_21_106_PA_6.png,
42_block1_29_25_TA_6,42_block1_29_25_TA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_29_25_TA_6.wav,42_block1_29_25_TA_6.png,/Users/hela/Code/pata/spectrograms/42_block1_29_25_TA_6.png,
42_block2_69_112_PA_6,42_block2_69_112_PA_6.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_69_112_PA_6.wav,42_block2_69_112_PA_6.png,/Users/hela/Code/pata/spectrograms/42_block2_69_112_PA_6.png,
42_block1_27_19_PA_3,42_block1_27_19_PA_3.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_27_19_PA_3.wav,42_block1_27_19_PA_3.png,/Users/hela/Code/pata/spectrograms/42_block1_27_19_PA_3.png,
42_block2_24_92_PA_9,42_block2_24_92_PA_9.wav,/Users/hela/Code/pata/Audio_data/42/42_block2_24_92_PA_9.wav,42_block2_24_92_PA_9.png,/Users/hela/Code/pata/spectrograms/42_block2_24_92_PA_9.png,
42_block1_54_30_TA_7,42_block1_54_30_TA_7.wav,/Users/hela/Code/pata/Audio_data/42/42_block1_54_30_TA_7.wav,42_block1_54_30_TA_7.png,/Users/hela/Code/pata/spectrograms/42_block1_54_30_TA_7.png,
